url,property_id,property_type,locality_name,postal_code,build_year,state,living_area,furnished,number_rooms,equipped_kitchen,terrace,facades,garden,garden_area,swimming_pool,price
https://immovlan.be/en/detail/residence/for-sale/6600/bastogne/vbd42697,vbd42697,Residence,Bastogne,6600,1979,To be renovated,122,None,3,None,0,2,1,None,0,250 000 €
https://immovlan.be/en/detail/residence/for-sale/6860/leglise/vbd34252,vbd34252,Residence,Léglise,6860,None,Normal,None,0,3,None,1,4,1,None,0,250 000 €
https://immovlan.be/en/detail/apartment/for-sale/6600/bastogne/vbc73546,vbc73546,Apartment,Bastogne,6600,1993,Normal,None,0,2,1,0,None,0,None,0,225 000 €
https://immovlan.be/en/detail/residence/for-sale/6860/leglise/vbd46401,vbd46401,Residence,Léglise,6860,None,Normal,509,0,7,None,1,None,1,None,0,530 000 €
https://immovlan.be/en/detail/residence/for-sale/6600/bastogne/vbd49629,vbd49629,Residence,Bastogne,6600,None,Fully renovated,371,0,4,None,0,None,0,None,0,550 000 €
https://immovlan.be/en/detail/apartment/for-sale/6600/bastogne/vbd17972,vbd17972,Apartment,Bastogne,6600,None,New,90,None,2,None,1,None,0,None,0,272 500 €
https://immovlan.be/en/detail/residence/for-sale/6860/leglise/vbd48542,vbd48542,Residence,Léglise,6860,1995,Normal,238,0,3,1,1,3,1,794,0,348 500 €
https://immovlan.be/en/detail/residence/for-sale/6600/bastogne/vwd13909,vwd13909,None,None,None,None,None,None,None,None,None,None,None,0,None,0,None
https://immovlan.be/en/detail/apartment/for-sale/6600/bastogne/vbd18878,vbd18878,Apartment,Bastogne,6600,None,None,97,0,2,None,None,None,0,None,0,315 000 €
https://immovlan.be/en/detail/residence/for-sale/6860/leglise/vwd03452,vwd03452,Residence,Léglise,6860,None,Normal,180,None,3,None,None,None,1,None,0,Make offer from 160 000 €
https://immovlan.be/en/detail/residence/for-sale/6630/martelange/vbb63662,vbb63662,Residence,Martelange,6630,None,None,137,0,6,None,0,3,1,None,0,235 000 €
https://immovlan.be/en/detail/apartment/for-sale/6600/bastogne/vbd28725,vbd28725,Apartment,Bastogne,6600,2025,New,98,0,2,None,1,None,0,None,0,278 256 €
