url,property_id,property_type,locality_name,postal_code,build_year,state,living_area,furnished,number_rooms,equipped_kitchen,terrace,facades,garden,garden_area,swimming_pool,price
https://immovlan.be/en/detail/residence/for-sale/9230/wetteren/rbu57136,rbu57136,Residence,Wetteren,9230,2025,New,157,0,3,1,1,2,1,None,0,420 000 €
https://immovlan.be/en/detail/residence/for-sale/8730/beernem/rbu61975,rbu61975,Residence,Beernem,8730,None,None,130,None,3,None,0,3,1,None,0,374 975 €
https://immovlan.be/en/detail/residence/for-sale/6441/erpion/vbd48421,vbd48421,Residence,Erpion,6441,2012,Excellent,52,0,2,None,None,3,1,500,0,Make offer from 155 000 €
https://immovlan.be/en/detail/residence/for-sale/9230/wetteren/rbu57137,rbu57137,Residence,Wetteren,9230,2025,New,160,0,3,1,1,3,1,None,0,465 000 €
https://immovlan.be/en/detail/residence/for-sale/6500/leugnies/vbd45578,vbd45578,Residence,Leugnies,6500,None,None,100,0,2,None,1,None,0,None,0,260 000 €
https://immovlan.be/en/detail/residence/for-sale/8730/beernem/rbu61976,rbu61976,Residence,Beernem,8730,None,None,131,None,3,None,0,3,1,None,0,376 500 €
https://immovlan.be/en/detail/residence/for-sale/9230/wetteren/rbu57138,rbu57138,Residence,Wetteren,9230,2025,New,160,0,3,1,1,3,1,None,0,485 000 €
https://immovlan.be/en/detail/residence/for-sale/8730/beernem/rbu64802,rbu64802,Residence,Beernem,8730,1930,Excellent,None,None,4,None,1,None,1,None,0,635 000 €
https://immovlan.be/en/detail/residence/for-sale/6560/bersillies-l-abbaye/vbd46872,vbd46872,None,None,None,None,None,None,None,None,None,None,None,0,None,0,None
https://immovlan.be/en/detail/residence/for-sale/9230/wetteren/rbu57139,rbu57139,Residence,Wetteren,9230,2025,New,160,0,3,1,1,3,1,None,0,470 000 €
https://immovlan.be/en/detail/residence/for-sale/8740/egem/rbu61242,rbu61242,None,None,None,None,None,None,None,None,None,None,None,0,None,0,None
https://immovlan.be/en/detail/residence/for-sale/9230/wetteren/rbu57171,rbu57171,Residence,Wetteren,9230,1850,Normal,186,0,3,1,1,2,0,None,0,325 000 €
https://immovlan.be/en/detail/residence/for-sale/6560/erquelinnes/vbd44847,vbd44847,None,None,None,None,None,None,None,None,None,None,None,0,None,0,None
https://immovlan.be/en/detail/residence/for-sale/8740/pittem/rbu17400,rbu17400,Residence,Pittem,8740,2020,None,None,None,3,None,0,2,1,None,0,370 000 €
https://immovlan.be/en/detail/residence/for-sale/9230/wetteren/rbu60063,rbu60063,Residence,Wetteren,9230,2024,New,126,0,3,1,1,2,1,11,0,407 000 €
https://immovlan.be/en/detail/residence/for-sale/6560/erquelinnes/vbd45768,vbd45768,Residence,Erquelinnes,6560,None,To renovate,148,0,3,None,1,4,1,None,0,190 000 €
https://immovlan.be/en/detail/residence/for-sale/9230/wetteren/rbu60064,rbu60064,Residence,Wetteren,9230,2024,New,121,0,3,1,1,3,1,76,0,427 000 €
https://immovlan.be/en/detail/residence/for-sale/8740/pittem/rbu66379,rbu66379,Residence,Pittem,8740,1951,To demolish,148,None,3,None,0,None,0,None,0,259 000 €
https://immovlan.be/en/detail/residence/for-sale/6560/solre-sur-sambre/rbu62400,rbu62400,Residence,Solre-sur-Sambre,6560,None,To be renovated,235,0,3,None,1,3,0,None,0,80 000 €
https://immovlan.be/en/detail/residence/for-sale/8740/pittem/rbu66804,rbu66804,Residence,Pittem,8740,2009,Normal,184,0,3,1,1,2,1,None,0,348 000 €
https://immovlan.be/en/detail/residence/for-sale/9230/wetteren/rbu60065,rbu60065,Residence,Wetteren,9230,2024,New,126,0,3,1,1,2,1,11,0,404 500 €
